step,pi_b,mu
26.29,-0.276093543087656,0.0537629750807023
26.33,-0.405487118091216,-0.086653319695349
26.37,-0.552846485274356,-0.245840773138854
26.41,-0.639724232375605,-0.34748415090479
26.45,-0.646639710568699,-0.369331314470125
26.49,-0.551888794955486,-0.291613259943128
26.53,-0.410171127942417,-0.167548351836503
26.57,-0.301609637000045,-0.0774805666712917
26.61,-0.285853240256445,-0.0810819489075802
26.65,-0.371447524549099,-0.186414318374906
26.69,-0.500165680839872,-0.34447372603163
26.73,-0.657078931836876,-0.509054230558613
26.77,-0.616862231581418,-0.618978050898759
26.81,-0.713499808740704,-0.673749714506831
26.85,-0.77820595718078,-0.703326621851589
26.89,-0.801077263725602,-0.741262032382101
26.93,-0.944214172957006,-0.909600044762278
26.97,-1.18715539195571,-1.06639645750411
