step,meas,filtered,pi_b,mu
14.61,-6.66511822346475,-4.7541139626361,-4.35925657283676,-4.40313069916431
14.65,-5.57161744435239,-4.70576634329694,-4.21487296486944,-4.31043315268997
14.69,-4.00719245052015,-4.63266080636415,-4.11280525077551,-4.23387935845287
14.73,-5.49805720501963,-4.55083199609666,-4.03318262480301,-4.16610747179025
14.77,-5.06497162424806,-4.49221322599444,-3.96434619347019,-4.10349388421327
14.81,-4.44151385077724,-4.48513552750652,-3.90115835726235,-4.04491345520785
14.85,-4.84432384713929,-4.53450674137962,-3.84212017453311,-3.99043737346005
14.89,-4.47618025741299,-4.61544034263683,-3.78744107718987,-3.94056460316872
14.93,-5.24791735719904,-4.68592005831686,-3.73795585065562,-3.89582766347374
14.97,-4.03382945510287,-4.71150076602518,-3.69454667960234,-3.85666271283114
15.01,-7.12662327629096,-4.68653852117331,-3.65789567412733,-3.82337960156853
15.05,-3.63972340177578,-4.63804048448597,-3.62842413603293,-3.79615640237585
15.09,-4.20169967631325,-4.60921064534508,-3.60631522794641,-3.77503859146699
15.13,-6.95654983097763,-4.63296320502852,-3.59155572481562,-3.75994719422401
15.17,-2.50721508725352,-4.71224430757172,-3.58397405666455,-3.75069658276495
15.21,-6.20510259424635,-4.81948891934255,-3.583273686254,-3.74701633400143
15.25,-4.71223171083412,-4.91496229687759,-3.58906325103714,-3.74857093425884
15.29,-5.04637216053658,-4.97154845357086,-3.60088149487403,-3.75497473747988
15.33,-3.16464623152674,-4.98986101786348,-3.61821530800555,-3.76580290760486
15.37,-3.7622262371635,-4.99461653662527,-3.64051221647177,-3.78060030144844
15.41,-4.49793947454813,-5.01597667990404,-3.66719005451266,-3.79888976128395
15.45,-7.00966497315146,-5.0692614424592,-3.6976454106874,-3.82018025697484
15.49,-5.92572380732537,-5.14663195180081,-3.73126089803222,-3.84397455561292
15.53,-6.44024906781469,-5.22529238254779,-3.75107540095065,-3.85234319005168
15.57,-6.18026004236254,-5.28505608638254,-3.79223839497733,-3.88981003680122
15.61,-3.16461556982491,-5.32198631997351,-3.84124663908914,-3.92988982214071
15.65,-6.02537054335811,-5.34837724342836,-3.94689474648047,-4.03242290450745
15.69,-5.10279552158899,-5.3798048695443,-3.98008939235694,-4.03601017889166
15.73,-5.45952872663436,-5.41970930382431,-3.97345261876403,-4.0148454156208
15.77,-5.86782779277919,-5.45389250195026,-3.98545375147386,-4.01903133981918
15.81,-3.07944701792513,-5.45994569853948,-4.01472728337904,-4.0414323022997
15.85,-5.2025120559085,-5.42519158632543,-4.05190448577564,-4.0710890527107
15.89,-7.45332970455006,-5.35958266597407,-4.08966542180256,-4.10069605620844
15.93,-5.20771720945912,-5.29268561235712,-4.12265602056205,-4.12646914706549
15.97,-4.99411527783288,-5.25502624540741,-4.14895027978091,-4.1470899628937
16.01,-4.82534891795,-5.25600399283902,-4.16872672431179,-4.1624280856345
16.05,-6.1195438902798,-5.27451611810126,-4.18243405897911,-4.17267514934316
16.09,-8.19931094021767,-5.27073838132838,-4.18991935867918,-4.17785575071772
16.13,-7.32844321155208,-5.21276965638091,-4.19054739738467,-4.17767502163269
16.17,-6.82532023610481,-5.10021607069108,-4.18369043807765,-4.17158280225038
16.21,-4.07956156065266,-4.96712472755328,-4.16896463179217,-4.15891506214017
16.25,-3.34300256986315,-4.85998140497284,-4.14614459782303,-4.13902029062108
16.29,-3.15195467755025,-4.8043861147191,-4.11499107203284,-4.11132902515376
16.33,-8.76893396839748,-4.78387479463565,-4.07518857064471,-4.07536864914793
16.37,-5.31099348904335,-4.74801041741149,-4.02640806057342,-4.03074731177178
16.41,-5.53487492068001,-4.64711347587845,-3.96839725350873,-3.97713295978264
16.45,-8.18097132952412,-4.47080646370435,-3.90101839417234,-3.91424430056908
16.49,-6.219052968516,-4.26177462452951,-3.82422764477752,-3.841858066016
16.53,-1.64850393151546,-4.09090422442144,-3.73803780919779,-3.75982716250611
16.57,-1.40400196132162,-4.00703319310851,-3.64250099291752,-3.66809988289418
16.61,-2.0453548068802,-3.99558775284376,-3.53771624267196,-3.5667313816834
16.65,-2.12354284123431,-3.97900488730355,-3.42384504361526,-3.45588320096013
16.69,-4.09016063071071,-3.86584591552302,-3.30111822026247,-3.33581196770183
16.73,-2.12279938935662,-3.6203113999164,-3.1698313441364,-3.20685198482273
16.77,-4.04242077402622,-3.30368018519722,-3.09123711637938,-3.10925548954621
16.81,-4.10301011716767,-3.05076866311278,-2.7896714693032,-2.86209185823338
16.85,-2.00283348066476,-2.98427201726603,-2.661755990232,-2.73255105280867
16.89,-2.70130181296999,-3.11396753857665,-2.55379847859061,-2.60611351889928
16.93,-2.1590117637544,-3.28642311910653,-2.41722513220743,-2.45697264997347
16.97,-3.13781174986726,-3.22821508102454,-2.23873755159865,-2.27484400229017
17.01,-4.77159905755444,-2.67201775390013,-2.11727214489699,-2.13864296096489
17.05,-2.95423388480525,-1.50209832695982,-1.90243159642556,-1.92333436279668
17.09,-0.804842036961396,0.162445648286288,-1.20047814256452,-1.40852096563115
17.13,2.96373182779005,1.99818806719192,2.37956005502582,1.85525307717427
17.17,2.54734209957277,3.61077827920965,5.46966271975258,5.38636053782682
17.21,2.63498982893391,4.70280010848354,5.66839595598445,5.75380754070487
17.25,7.15442165077417,5.18921982808035,5.60098411707344,5.71961585928982
17.29,3.80837288765712,5.20478163393018,5.62743196785398,5.75256136401414
17.33,7.2268023096336,5.00879423944152,5.73309554537715,5.86444974582712
17.37,3.61193804273504,4.84677053463366,5.88880914413892,6.02924188830123
17.41,4.26263829204583,4.84470231688793,6.04991563946555,6.21894633303199
17.45,3.71215308530464,4.98436466964466,6.23460291839351,6.40797285691441
17.49,4.44749951335257,5.1573285474002,6.432032632393,6.60833614884559
17.53,1.92243126182554,5.25327540130839,6.62679775802921,6.81121534605644
17.57,8.65855493552548,5.22767695246084,6.8152330299398,7.00932742051741
17.61,4.5338853162051,5.11603623819669,6.99545084617448,7.19844568129346
17.65,6.33248439616958,4.99831978858421,7.1663231434016,7.37491133717683
17.69,2.02185538566327,4.94424304744685,7.32619091113662,7.53525839306768
17.73,5.95128706284044,4.97398598236816,7.47293383644099,7.67597919387519
17.77,7.91911244876339,5.05251430814298,7.60381118337872,7.79349225685788
17.81,4.69964949134339,5.11323571617833,7.71560343689526,7.88422887154194
17.85,2.57408532037102,5.0926475759638,7.80475200220732,7.94476738981142
17.89,4.26989148491526,4.95749326667919,7.86750684333093,7.97202281986209
17.93,6.8183098146429,4.71526752067096,7.90007948680227,7.9634543314766
17.97,7.00461610638386,4.40895897712209,7.89883849994677,7.9172641911196
18.01,6.41520297995798,4.10182803955398,7.86055064060154,7.83255639686953
18.05,4.73188293628477,3.85789615994494,7.78263038694327,7.70943301593441
18.09,3.81632219102293,3.72244807650816,7.66335225394155,7.54901763101223
18.13,5.00951368120838,3.70703197912839,7.50199829901099,7.35340596476508
18.17,6.07446576431077,3.78438336858315,7.29893601483678,7.12555229660072
18.21,6.06034720415849,3.8973367149247,7.05563202645809,6.86910668338481
18.25,6.39030193817564,3.98047690590244,6.77460757954496,6.58822265557024
18.29,4.94813611697972,3.98620511001122,6.45934244746016,6.28735715853868
18.33,5.96137670169252,3.90293711386851,6.11413866353772,5.97108320415263
18.37,4.99890764482864,3.75606121520571,5.74981018649279,5.63730606355062
18.41,3.47563292019495,3.59129768245712,5.41822533295377,5.34560257925865
18.45,5.36878558218103,3.44993036431695,4.98472871765188,4.9849396434487
18.49,3.7838535610477,3.34971210087379,4.51322698260093,4.61287926162512
18.53,4.42474307669404,3.28121670757967,4.07000216487763,4.26987739804652
18.57,3.79276092692591,3.21968846098623,3.67181351224488,3.95923425493105
18.61,4.89617950127096,3.14338057129723,3.29006942720422,3.66289577467871
18.65,2.49458910353516,3.04663375210722,2.92003843884725,3.37578671460559
18.69,1.56417517166264,2.94072775188743,2.56559575197546,3.10027907640009
18.73,4.2992857140078,2.8440672581936,2.23268044354352,2.84023906336639
18.77,5.00511628582486,2.76967383513437,1.92555437603659,2.59853452623471
18.81,4.99850070272898,2.71837616396254,1.64776898164298,2.37684094491097
18.85,3.00031745789767,2.68102839116971,1.40282311610784,2.17651366794636
18.89,2.69302379757533,2.64662090806831,1.19376749091904,1.99910626555777
18.93,1.40965282942864,2.60978386285061,1.02240147362487,1.84607374373869
18.97,2.9041075741738,2.5727459761423,0.889182935386312,1.71821256079507
19.01,0.512424875424936,2.54151882829935,0.793780509229514,1.61559395635225
19.05,2.22690915335107,2.5202087296694,0.735548820625098,1.53801267331444
19.09,-0.602315930566757,2.50808052986208,0.713564646452891,1.4853495307432
19.13,3.99614064701077,2.50125220812758,0.726479049053541,1.4575010844986
19.17,0.352789385381513,2.4971228881214,0.77251669423628,1.45415075873734
19.21,2.37668675951985,2.49773151202589,0.849633706399011,1.47473674023457
19.25,1.92088533953367,2.50941696279726,0.955662846837679,1.51857883464057
19.29,4.40597429443333,2.53919974395219,1.0883648407467,1.58494419553623
19.33,3.02497796367543,2.59073404278591,1.24543326593507,1.67300769278622
19.37,-0.0678049292095739,2.66268540447713,1.42451062792315,1.78181018824608
19.41,2.70153010740679,2.75018918397094,1.62321995547776,1.91026546619621
19.45,2.94533141489707,2.84757847894224,1.83919090170903,2.05718194187909
19.49,1.25586950737568,2.94988932299644,2.07007121559855,2.22126862001071
19.53,2.59409934352267,3.05226362708826,2.31352905915916,2.40113255158159
19.57,3.45133020638779,3.14882323435303,2.56725290572302,2.59528255260877
19.61,1.12171252576868,3.23362033410676,2.82895119116278,2.80213992410072
19.65,1.9848456262423,3.30467280032265,3.09635214761128,3.02005008319561
19.69,4.56945961753943,3.36884859421486,3.36720542115199,3.24729289780334
19.73,3.58029024257774,3.44310171596241,3.64765567466341,3.4907081242852
19.77,6.92717544261455,3.54862409834395,3.89156517531353,3.70510684265524
19.81,3.8269487987265,3.69893871421197,4.16175366552585,3.94641460852219
19.85,5.05272765419393,3.88814044216031,4.43693068172601,4.20442690421075
19.89,-1.78587716339998,4.08752694766214,4.69936092713397,4.46222147539865
19.93,6.29676285278321,4.25542283811962,4.94896824436486,4.71140102155321
19.97,5.34036262120992,4.35731492140967,5.18541666136185,4.95324265187058
20.01,4.08918464924656,4.38600676664072,5.40923186216125,5.188892528738
20.05,7.07409230222014,4.3695062647935,5.61954924556241,5.41728890068538
20.09,3.68186279944181,4.36002972280095,5.81574567488308,5.63730850177357
20.13,3.47095308555662,4.40823020605012,5.99728010370559,5.84762306340414
20.17,7.33861031981575,4.53620629865371,6.16389287331987,6.04686291155954
20.21,3.5560340018833,4.72479491130287,6.31558190127945,6.23375297314488
20.25,6.03602019121575,4.92315184392903,6.45266465499783,6.40720161870223
20.29,4.62913521106526,5.07570974474915,6.57485357788867,6.5649401737472
20.33,7.31806017318448,5.15111959855603,6.68392146361718,6.7093158787751
20.37,4.11257735373918,5.15648280573405,6.78115693462988,6.83860860418189
20.41,3.38794040528864,5.12920138452328,6.86708782210319,6.95217418123603
20.45,4.21572283587242,5.11257799082595,6.94299408697432,7.0494054302836
20.49,5.41917577347579,5.13105168967209,7.00939918042792,7.13004137243567
20.53,4.47696738756681,5.1803025141878,7.07064770243016,7.20169472922472
20.57,3.72676615956943,5.23687933525828,7.13073929906771,7.24654506775002
20.61,3.18782933948202,5.27869514715937,7.17915617404752,7.2706356220098
20.65,6.82512512434693,5.30083654175796,7.21729102165281,7.28391428306829
20.69,0.902041120346636,5.31543477671819,7.24516113813745,7.28467756986428
20.73,8.04891070326295,5.33676437864043,7.26276601127007,7.27231521918115
20.77,5.52126011442082,5.36426067956554,7.26986499407944,7.2462570191334
20.81,3.59173694543464,5.37812884398683,7.26569348079353,7.20653338767363
20.85,7.1604839450914,5.35272986937167,7.24920225038339,7.15340718077551
20.89,7.29005554195484,5.27859619657939,7.21912685646142,7.08725927240694
20.93,4.59763461480326,5.1755432123664,7.17419572887845,7.00852775243677
20.97,4.51205570134656,5.08405447704422,7.1132720750966,6.91767793697062
21.01,4.76305055050658,5.03770288560571,7.03548610776705,6.81519813307885
21.05,7.32812752109207,5.03500906555425,6.9403260616463,6.70160123420249
21.09,4.6219064147814,5.03273531906363,6.82769722677889,6.57743515256826
21.13,4.06534217916545,4.96980532907996,6.69794511329425,6.44329568220137
21.17,5.72218118993942,4.80935207922527,6.55184565952371,6.29983896183628
21.21,4.72419001693505,4.5709488949587,6.39056592669718,6.14778959826534
21.25,2.44875144166967,4.32816640708565,6.21560210106065,5.98794287430149
21.29,5.46574706750968,4.16824713618592,6.02870315999038,5.82116102336272
21.33,0.28183868975377,4.13727983054552,5.83178907745285,5.64836489577836
21.37,1.78609754358737,4.20706219891252,5.62687144183727,5.47052281442806
21.41,3.64516265094052,4.28819956050692,5.41598247488118,5.28863835029814
21.45,2.20823087010275,4.28387781184623,5.20111618508956,5.10373837319111
21.49,7.39403444928982,4.15005401320065,4.98418327781636,4.91686228272226
21.53,3.55091838664623,3.92117960292701,4.7669797730121,4.72905290544556
21.57,4.04267025047626,3.68253966928704,4.551168145559,4.54134919805949
21.61,5.25749164152875,3.50730648918065,4.33826915509972,4.35478062843941
21.65,2.47468224969328,3.40293281467778,4.12966225415978,4.17036291966433
21.69,4.42669280621007,3.30749964663537,3.92659242435922,3.98785833712445
21.73,5.99636973945661,3.14246726987546,3.70200910908558,3.77744187996853
21.77,4.00521355824765,2.88618962914616,3.71471061748174,3.79879776738257
21.81,3.67169296551288,2.61242653222262,3.50288949965361,3.60396230708382
21.85,0.728266596971737,2.45667781078131,3.24261724589547,3.36582204363278
21.89,4.2842379643747,2.52109680264778,3.03707590704416,3.17138137091444
21.93,1.012933323746,2.77509313524447,2.86686129259195,2.99677745464244
21.97,4.0852438490769,3.02104360039953,2.66102490765086,2.80536107124973
22.01,1.08079010355986,2.96111293085261,2.53484384300506,2.69201378768624
22.05,2.72976158187621,2.34038712764627,2.44983156345135,2.61128024618973
22.09,2.74430762730348,1.0909699112016,1.87928910162949,2.14655556818322
22.13,-0.479204155113402,-0.605769785310828,-0.970874211621009,-0.447803178214023
22.17,-4.3887217921143,-2.37943252700536,-4.36213366458382,-4.05677256554604
22.21,-3.01696623177142,-3.82645940030852,-4.63127487820181,-4.62299689086176
22.25,-3.91911335208078,-4.68196011211568,-4.40201708390653,-4.41834200213709
22.29,-2.823478612794,-4.92024010546655,-4.22909366754709,-4.25093233547003
22.33,-3.76409004853841,-4.73739747481344,-4.14087261002116,-4.16955689799714
22.37,-3.34567209168558,-4.43307707461624,-4.10245678006405,-4.13589108721801
22.41,-4.3024525405956,-4.25869441683682,-4.07949495730975,-4.11849395721475
22.45,-5.58784024077739,-4.31019076133014,-4.05467696243278,-4.10185456757084
22.49,-4.47176542708709,-4.51286341178631,-4.01985086309509,-4.07802180240946
22.53,-5.79230954403612,-4.69450663968412,-3.9721830847439,-4.04392486506033
22.57,-3.43334945439376,-4.69960856703886,-3.91146302407996,-3.99861076113339
22.61,-4.83850631151229,-4.48218200033937,-3.83871488155219,-3.94223272929484
22.65,-2.98033737423546,-4.13144169342098,-3.75534713349168,-3.87541942133751
22.69,-4.39898059793934,-3.82099974029601,-3.66280196647306,-3.79912389879333
22.73,-3.78441208541792,-3.7096769705019,-3.56246056875342,-3.71453113706011
22.77,-4.33965305865302,-3.844075636024,-3.45569841805116,-3.62296934162565
22.81,-2.87466514212583,-4.11171367736493,-3.34394512914393,-3.52578072718046
22.85,-4.98097733350631,-4.27052124724836,-3.22868618309435,-3.42421084718048
22.89,-5.61766623815913,-4.04571078554307,-3.11140363661089,-3.31936332296223
22.93,-3.35320401527803,-3.25301210091756,-2.99350271849352,-3.21222759736894
22.97,-1.46564950543039,-1.89233983015801,-2.87923075461105,-3.10313473001145
23.01,-1.79968462174244,-0.166321106374297,-2.7690545847836,-2.99162264814967
23.05,2.84447903761091,1.58900718465895,-0.63092439829493,-1.37182791897672
23.09,0.421892945859414,3.03287357493455,3.3152246769097,1.97298609305729
23.13,4.22666143492035,3.95002843182726,4.53407406435957,4.26594597533914
23.17,4.78671691033329,4.32304703473131,4.35843875288722,4.28266312797465
23.21,4.21888966315337,4.31520558104841,4.14890798991596,4.12254448254767
23.25,2.4638713891978,4.17654897227246,4.07552682567314,4.04334799771089
23.29,6.1864229688309,4.12289978300545,4.09169014492061,4.04832011296374
23.33,1.93746255203749,4.24812807832861,4.14943298507442,4.10066101448781
23.37,3.80265425918711,4.50893360486963,4.2199886862937,4.17343635960687
23.41,4.03426364101507,4.78100922108553,4.28876421296298,4.2509296842308
23.45,4.170436121008,4.94832369890213,4.36882767212321,4.34376251750024
23.49,1.1088648064688,4.97329415886321,4.40902889227157,4.39762614128369
23.53,5.54052169376211,4.91106598522198,4.45258673205551,4.45211176846261
23.57,6.80788318063784,4.86569958743627,4.48947143913969,4.50511011282906
23.61,4.18794965136887,4.91945088150936,4.51421583592904,4.54982983757457
23.65,4.56734973730755,5.0798821119703,4.5356428384391,4.58397492477225
23.69,3.2047663817015,5.27652426175327,4.51926730346663,4.5771246608961
23.73,4.94952495372953,5.40768331137107,4.47609779835823,4.5784785215286
23.77,6.8467955867884,5.40723801420935,4.44549414016393,4.58002149889225
23.81,5.95489371683157,5.28896292969774,4.41605785143295,4.57216705293639
23.85,3.39359088565572,5.13944561002567,4.38140007286592,4.55389736088385
23.89,5.94483270792797,5.06243873467303,4.33952886004896,4.52535270907717
23.93,4.15077360672738,5.10876213161431,4.2885770856671,4.48691587581429
23.97,4.62892068226674,5.23725881035054,4.22598520523287,4.43830812637103
24.01,5.22518326219158,5.33534142508052,4.1495874396702,4.37892882374946
24.05,4.26035668725983,5.29082052397791,4.05867570147933,4.30825136465529
24.09,4.74751770927954,5.07172718195673,3.953946234585,4.22609875808888
24.13,7.66249812653798,4.76044344299532,3.83658998752701,4.13257346291829
24.17,2.1146984134772,4.51202422663446,3.70751761402666,4.02781950202602
24.21,2.83711524706757,4.45272631854664,3.56727072627905,3.91184120298149
24.25,5.15787202345436,4.57625899427318,3.41643075965514,3.78450918957718
24.29,3.86058431118408,4.70493756313769,3.25597622425455,3.64571422356796
24.33,2.80060036166122,4.5510770701893,3.08726579841156,3.49553843373762
24.37,4.17158722587392,3.85643283520408,2.91176078022204,3.33433467671007
24.41,2.37798465713047,2.53782689622089,2.7307973457269,3.16269333356267
24.45,1.98191366284641,0.756651811895709,2.54557181929016,2.98135513712161
24.49,-4.4042896829609,-1.13216645285984,-0.893349027810686,-0.201636851588916
24.53,-1.0294563148688,-2.73017577527228,-4.54366954045327,-4.11618293860272
24.57,-4.30991395358437,-3.76708675674191,-4.82325522289884,-4.53890822688763
24.61,-3.00936612325487,-4.20468574796768,-4.74650734083149,-4.49786827585008
24.65,-6.85084425172578,-4.22235052394304,-4.75555067914968,-4.52498711024596
24.69,-4.47903646788449,-4.10014211021446,-4.85234437562099,-4.64167005172378
24.73,-3.60060660813419,-4.07017310017751,-4.99981512371406,-4.81441061629617
24.77,-4.79612833879936,-4.21829717797852,-5.17195638159329,-5.0162463007819
24.81,-4.57694777712314,-4.48179894995601,-5.39090396125097,-5.23692334366999
24.85,-1.33754155875355,-4.72922882509689,-5.50720938436555,-5.45631174012406
24.89,-7.3747839388968,-4.86290606285825,-5.63260539078847,-5.66742716768154
24.93,-10.1746193053771,-4.87908755618269,-5.85699228102143,-5.87628688830222
24.97,-7.32753457638322,-4.85516663388901,-6.08690306253656,-6.07594358000618
25.01,-2.51149300408872,-4.88277828161378,-6.27339006211258,-6.25697326758434
25.05,-4.55378460798366,-4.99815609527076,-6.41156588237379,-6.41658172239268
25.09,-5.33552579744656,-5.15757456602462,-6.56976785153862,-6.56603153773361
25.13,-5.15663255038906,-5.27151336182389,-6.75694979106467,-6.70340408218895
25.17,-5.01194890344691,-5.27074140251914,-6.90743903846602,-6.82711318308105
25.21,-5.64063122341576,-5.1575219031273,-7.02686158190691,-6.93651380598848
25.25,-4.96097586029165,-5.00728695709074,-7.12589319090906,-7.03078151905956
25.29,-4.45948818074541,-4.92059482423298,-7.21042209373746,-7.10876420156659
25.33,-3.29456205388643,-4.95825107271557,-7.28168125355033,-7.16936124419476
25.37,-4.4883001512379,-5.1026277108711,-7.33819498357491,-7.21205570487715
25.41,-4.74785156827107,-5.26987208174104,-7.37769075900729,-7.23688273332801
25.45,-5.82993756663104,-5.3639707482504,-7.39822229961717,-7.24416823449037
25.49,-3.47490938137293,-5.33694796749002,-7.39853364277732,-7.23440323084024
25.53,-8.13207486317309,-5.21671847001846,-7.37807365991827,-7.20821305502994
25.57,-9.4799538387784,-5.08606951896743,-7.33692964212551,-7.16630502201276
25.61,-4.0184898179502,-5.0278656370577,-7.27571511967451,-7.10941054262282
25.65,-7.08558440209105,-5.07230789050647,-7.19541633811271,-7.03826907061611
25.69,-3.54225665407104,-5.17925216059107,-7.09725731288247,-6.95364498297435
25.73,-10.2217410050365,-5.26507005998659,-6.98262239965386,-6.85634238603905
25.77,-7.91497877498114,-5.2551852596429,-6.85301486953893,-6.74720533694328
25.81,-4.53092043855941,-5.12838502710429,-6.71002116528152,-6.62711609535016
25.85,-1.46727113769548,-4.92608482873398,-6.55527947034829,-6.49700211186044
25.89,-0.583603590068401,-4.72323127477438,-6.39045955011852,-6.35784638737924
25.93,-5.60649294925414,-4.58166053846496,-6.21724759673814,-6.2106918193594
25.97,-6.42834952116617,-4.51615426393746,-6.03732811521374,-6.05663913895826
26.01,-5.49023236985864,-4.49306800280435,-5.85001291693255,-5.89298428307794
26.05,-7.4305036416519,-4.45913221087048,-5.66567160178444,-5.73413650565513
26.09,-3.89604390913837,-4.37893769719119,-5.47725670232646,-5.56990386244238
26.13,-4.2611234916918,-4.25587778552804,-5.29222021300124,-5.40159033330823
26.17,-3.76437624875687,-4.12438874789936,-5.10364109446049,-5.23309735425581
26.21,-4.52827971433906,-4.02153578615959,-4.91901115990401,-5.06607798345993
26.25,-5.11525401440793,-3.95943033737286,-4.73637432009788,-4.89777500867705
26.29,-3.13891533126923,-3.91793023826011,-4.55952495747813,-4.73318704303838
26.33,-3.06938471689738,-3.86169300245285,-4.38936999018757,-4.57315572338135
26.37,-2.37597205137767,-3.76807709594558,-4.22719688012552,-4.41903224933982
26.41,-3.09481877859622,-3.64494678140915,-4.09116755120675,-4.28698694263013
26.45,-2.4182583946799,-3.52515335724341,-3.91392174699245,-4.11501513266355
26.49,-5.07786671185471,-3.44168783406773,-3.76384511286632,-3.96913474233984
26.53,-2.24773758603382,-3.40190892593063,-3.64103726170878,-3.84801596023693
26.57,-0.519328655214395,-3.38046378220038,-3.53836893528858,-3.74475400988616
26.61,-1.27414479966635,-3.3373859148429,-3.45107407102627,-3.65513547984364
26.65,-3.0414625846142,-3.24940010161379,-3.37731453681933,-3.577932542118
26.69,-2.50018414239016,-3.13175784295627,-3.32231175750972,-3.51612517786218
26.73,-4.90792278176994,-3.03301074337264,-3.26924607772772,-3.46461811662875
26.77,-2.08874194221322,-3.00322629738312,-3.27267501881778,-3.42169951898053
26.81,-1.86994085732834,-3.05523886487522,-3.22766203375081,-3.39914252242305
26.85,-2.72891667171613,-3.14535889503259,-3.22718658169987,-3.39922411738837
26.89,-4.16530565553458,-3.18914845555035,-3.22227017371455,-3.39832887336544
26.93,-2.65110949467749,-3.10582741279497,-3.25493843305295,-3.41728508072193
26.97,-5.26133144457246,-2.86581560914363,-3.19015736288412,-3.40975130113576
