step,meas,filtered,pi_b,mu
15.01,19.0548561666183,21.43890426465,27.4182092223008,27.9382965574548
15.05,19.8391728098264,21.8747657464476,27.7703922088257,28.1739308326578
15.09,23.2462733871138,22.3145180271473,28.0425165215625,28.3352487139865
15.13,26.7851806752077,22.7477328211692,28.2342489723142,28.4229255666091
15.17,16.320963915109,23.1486857996634,28.3462992527284,28.4383231212537
15.21,26.2732101602075,23.4930158238058,28.3802615371442,28.383467500106
15.25,23.9814066993741,23.777233061449,28.3385269396419,28.2609890333241
15.29,21.6174551692364,24.0260774727711,28.2242010935541,28.0740358385678
15.33,29.3809663360227,24.2796478052155,28.0409795714043,27.82618181282
15.37,22.7083271358597,24.5664661178924,27.7929992479109,27.5213370240301
15.41,28.9493582240299,24.8803053794255,27.4847015137425,27.1636598115421
15.45,28.0317240109596,25.1783843945014,27.1207181418376,26.7574713830498
15.49,18.5980975360411,25.4049839327567,26.7057709175234,26.3071771933632
15.53,30.2652503990189,25.5262414109264,26.2587864833286,25.8195981001386
15.57,26.4837667828606,25.5521514544467,25.6670307259377,25.2598687272076
15.61,21.9296458792555,25.5290420115197,25.1030837079824,24.6920993190791
15.65,30.9066417202563,25.5064107320107,24.6245427816838,24.259691761408
15.69,28.5266995149575,25.5016667100567,24.1306030528321,23.6011756284604
15.73,24.5602777088617,25.4897385779684,23.4049389144175,22.894255302699
15.77,23.9711303320395,25.4272055781965,22.7192558412881,22.2514151473518
15.81,19.1983848364071,25.2937961081767,22.0774535994295,21.6180972308955
15.85,28.8216066830481,25.1179153346207,21.4198823882761,20.9718833533401
15.89,28.3709658577466,24.9616828428107,20.7375609966221,20.3087500146459
15.93,30.7709675910176,24.8712087337576,20.032710480411,19.6333932611914
15.97,21.7815298482777,24.8282423194651,19.3206444571636,18.9542675060395
16.01,25.0919356348244,24.7452037611742,18.6082121440201,18.2771186615938
16.05,25.135738054658,24.5179748100185,17.8945089363403,17.6045454952245
16.09,21.7324977823475,24.1060615259913,17.179684748907,16.9370643606648
16.13,22.9040979037526,23.5807591933964,16.4680010220941,16.2748787456124
16.17,24.315203924626,23.0949415160388,15.7650028259404,15.6191035217113
16.21,21.9828761545431,22.7807958164825,15.0740369140934,14.9719400307191
16.25,19.8061954849684,22.6403926364669,14.3962068206349,14.3361377682361
16.29,20.4503302039071,22.5138212991637,13.7324760909152,13.7142718869221
16.33,20.6435978992093,22.1678712197966,13.0850308641506,13.1083043147662
16.37,17.1585690218619,21.4648683704365,12.4568790518786,12.5195871933137
16.41,16.9713685780143,20.5012058437279,11.8507058149397,11.9491730981736
16.45,18.9823326154402,19.6029336842941,11.2682691889177,11.3981637190541
16.49,19.6869069648188,19.1454836044157,10.7106139613222,10.8678782200577
16.53,21.0766907323481,19.2832458151704,10.1785576338465,10.3597798099031
16.57,16.861634656952,19.755033196615,9.67290549651167,9.87524862354761
16.61,19.512547585176,19.9119531495853,9.19432502803019,9.4153516496398
16.65,18.2853782305357,18.9939589059532,8.74314361714923,8.98072548601192
16.69,15.9950219612084,16.5275388725381,8.31930066450326,8.57160077062602
16.73,16.1249807969356,12.6261674752689,7.92246785893624,8.18791983759226
16.77,6.2487541808986,8.01121097090997,5.15018767847764,5.3578197615245
16.81,1.32147163157803,3.7206992653271,-6.86065406579672,-6.86858198102769
16.85,-2.00417910594012,0.650410878295988,-7.95633715000577,-7.89271451836271
16.89,-0.735484301062679,-0.83090192084582,-7.71403170977791,-7.57396345298034
16.93,0.0817738083858465,-0.99258683324909,-7.2931804835541,-7.13010838879313
16.97,0.563033801401462,-0.536260830290202,-7.239162195809,-7.02178576210244
17.01,-1.46818289626131,-0.205353052192844,-7.49093822456359,-7.26293426653868
17.05,-0.398541098906567,-0.432807709909066,-7.56644513552729,-7.39878274506722
17.09,0.00785530241342053,-1.20687568768857,-7.53975070873381,-7.48404691584881
17.13,-3.72643602053673,-2.19347977618088,-7.76309424276533,-7.63042110163425
17.17,-1.4458173528964,-3.00538244665467,-8.42706480710831,-8.25965287353014
17.21,-0.0836311735350031,-3.44156921748102,-8.34187318865531,-8.10487276886818
17.25,-5.19793755892408,-3.56544700884012,-8.2700231915922,-8.04909162797074
17.29,-2.06648928990328,-3.60686131196699,-8.16929797933241,-7.99374870943836
17.33,-1.51874133163186,-3.78087435477238,-8.20043061251496,-8.02222935467611
17.37,-5.41326830412498,-4.15098745690657,-8.22598464429447,-8.03795312673827
17.41,-2.79344925674807,-4.61504751096326,-8.32726841585085,-8.07772168437637
17.45,-2.67948877851589,-5.00158299942081,-8.21711838495887,-8.03730354745014
17.49,-6.59994220332872,-5.19585412276255,-8.06101015539795,-7.92375551975866
17.53,-8.00616453022491,-5.20871667025503,-7.92499190122697,-7.80161469466023
17.57,-7.56348643627404,-5.15215839243683,-7.78975653609848,-7.65797961605585
17.61,-7.30177628797545,-5.15181123727822,-7.63836117474881,-7.49439491890769
17.65,-6.61312581333935,-5.26338566528448,-7.46623894903209,-7.30648694599267
17.69,-6.04636862794817,-5.44731171756295,-7.27007493400933,-7.09456229410321
17.73,-6.5940972153502,-5.60949280645696,-7.05202747010247,-6.86001247899526
17.77,-1.59329456416293,-5.67145591573764,-6.81545486147073,-6.6051271055656
17.81,-6.99319776343381,-5.6194596351327,-6.56473171915195,-6.33274291940822
17.85,-0.866299232683101,-5.50374337786322,-6.30428548136663,-6.04593919531382
17.89,-4.96593895723795,-5.39642580978173,-6.03849865006723,-5.74807526383836
17.93,-7.15218466102631,-5.34243286339157,-5.77156309516269,-5.44271749152614
17.97,-0.214179256465845,-5.33681664954466,-5.50730182096615,-5.13355025683282
18.01,-2.70103240315103,-5.33880336475098,-5.24899898330489,-4.82424181456054
18.05,-10.1210790426329,-5.30677976322032,-4.99933172369182,-4.51833097478982
18.09,-3.88115858918732,-5.22724376491391,-4.76038992722749,-4.2191554097748
18.13,1.6463144455846,-5.11960067311584,-4.5336994615397,-3.9298103649088
18.17,-11.8030555881456,-5.01823353005443,-4.32021138083272,-3.65311231998788
18.21,-7.45663758067418,-4.94835166454577,-4.12029168032291,-3.39155055968376
18.25,1.05256643530418,-4.91310831837189,-3.93376300873882,-3.14722879146245
18.29,-5.15906143840329,-4.89813401296028,-3.76000722136283,-2.92181117558243
18.33,-4.59085059036718,-4.88610760767609,-3.59809820731805,-2.7164879154995
18.37,-2.82445124057898,-4.86836075379786,-3.38682882937924,-2.44072227930658
18.41,-7.84061464869758,-4.84558298883343,-3.60130003287829,-2.49007025043824
18.45,-0.644113822837625,-4.81999169519591,-3.32153736643193,-2.30210825264976
18.49,-4.09073290441008,-4.78822744994645,-3.0460871510396,-2.1665877694943
18.53,-2.48198821157848,-4.74271862670183,-2.88776187962192,-2.01994637104796
18.57,-6.83391511391131,-4.68125533183335,-2.83869536149339,-1.92871722471288
18.61,-3.14055781303445,-4.61676221063138,-2.72882089141113,-1.85007434205353
18.65,-4.47400269939648,-4.57789222058349,-2.59328655152657,-1.77321423389998
18.69,-8.19349234053453,-4.59713523548407,-2.48989440968295,-1.71972406254994
18.73,-5.31583089567559,-4.69220904056571,-2.44231459878286,-1.70899248963963
18.77,-8.42210928010622,-4.85213092319346,-2.41567119545039,-1.7326870755241
18.81,0.396008442945464,-5.03764906901208,-2.37925966209751,-1.7640578373701
18.85,-4.12717026024244,-5.19768364380662,-2.34156808872399,-1.78743867398801
18.89,-1.69610853749472,-5.29403648233943,-2.32952640534023,-1.81225135364116
18.93,-3.52254624631802,-5.32140785339271,-2.35384729444732,-1.85748593902524
18.97,-7.66090188646227,-5.31160142774121,-2.40570217981961,-1.9289833832481
19.01,-2.0638060847987,-5.31866660568453,-2.47631079816735,-2.01755630858003
19.05,-11.8928755024398,-5.39157166381925,-2.56782665419841,-2.1152873041963
19.09,-3.37683532918263,-5.54792631110496,-2.68683811136761,-2.22526879530172
19.13,-9.52766800061153,-5.76273833978306,-2.83541006309562,-2.35482371158113
19.17,-6.25909519298257,-5.97950229015861,-3.01074494349685,-2.50620894620468
19.21,-7.92463243062129,-6.13970924642361,-3.20979864552484,-2.67716590529155
19.25,-4.10891694528983,-6.21636069258234,-3.4315318053757,-2.86656702321864
19.29,-9.80752276449142,-6.23302806249538,-3.67570741000023,-3.07605485067697
19.33,-0.516338714252875,-6.25576658322206,-3.94139481209699,-3.30760240154326
19.37,-5.30993114901641,-6.35917272999258,-4.22698952702305,-3.5618985406316
19.41,-8.90283483316985,-6.58326966493851,-4.53102464730293,-3.83900801075754
19.45,-3.46253757701306,-6.90570035076062,-4.85263120808099,-4.13932968554853
19.49,-16.039795748171,-7.247896960928,-5.19145993796322,-4.46360595914186
19.53,-3.42948918842213,-7.51592598209903,-5.54747862705263,-4.81250375950815
19.57,-5.30143406074936,-7.65589382978539,-5.92092298026259,-5.18646570427883
19.61,-8.51091194270028,-7.69257984946066,-6.31235921235707,-5.58582776359451
19.65,-6.33703973647019,-7.72637044978608,-6.72271687306214,-6.01090992311093
19.69,-15.7536700480524,-7.88555898889607,-7.15323466497608,-6.4619795741816
19.73,-4.47103027763766,-8.25680258703728,-7.79530503038472,-7.16814313379999
19.77,-2.15456856571654,-8.83093612320073,-7.24341465414113,-6.45643361982806
19.81,-17.7566673525172,-9.49528831073037,-8.35301395623489,-7.50145490393983
19.85,-8.3685763832119,-10.0797373010326,-9.21079051146023,-8.52350099501464
19.89,-8.37528790156991,-10.4350806970526,-9.8412662337477,-9.30699482985631
19.93,-8.54639029942509,-10.5047542593686,-10.3565813132001,-9.87226507886518
19.97,-12.0074416905489,-10.3538928032477,-10.91300904144,-10.4406466010953
20.01,-9.99261888192255,-10.1409765561566,-11.5381601631892,-11.0692323619421
20.05,-11.7503436779569,-10.0450276288076,-12.2078107531109,-11.7231453582001
20.09,-7.78376922105234,-10.181389065981,-12.8981261372374,-12.3843692210457
20.13,-10.2140688531993,-10.5428406177065,-13.604496216546,-13.0559345724546
20.17,-14.4441152983438,-10.9905078293611,-14.3337555334266,-13.7472493488744
20.21,-11.6122133201122,-11.2981253240219,-15.0913572809941,-14.4589480975643
20.25,-13.2427823735658,-11.233085243735,-15.8752786600225,-15.1834264875461
20.29,-9.69395603996785,-10.6450784935048,-16.1529683461392,-15.3778672785077
20.33,-9.77368763927136,-9.53061400041187,-15.8295066247316,-14.9764547236853
20.37,-10.9955760234831,-8.04889531636701,-14.9597016358349,-14.0325636648608
20.41,-7.88151627115795,-6.47966840797461,-13.5371603802437,-12.518357146325
20.45,-3.07721974831613,-5.13368523036343,-11.5443977645135,-10.4135154128304
20.49,-4.54149288042192,-4.24596581865326,-8.89376936312303,-7.61315828489373
20.53,-2.87384283956746,-3.89322114507261,-7.39577599650154,-5.89479010193905
20.57,0.642373288328885,-3.97201938674627,-8.28304309457906,-6.67913437780498
20.61,1.04587373543548,-4.25131826425616,-9.36973725146117,-7.70657642400252
20.65,-3.93638854057166,-4.47915272260718,-10.1625220878176,-8.46217968617502
20.69,-1.54668243028702,-4.4945095340882,-10.7902127315729,-9.06915826154098
20.73,-10.9874494498086,-4.28892545407753,-11.2877886635854,-9.56597371508217
20.77,-3.49332489362166,-3.98579990457522,-11.6983541608473,-10.0001299189945
20.81,-1.76809392539112,-3.7496696278986,-12.0338079129478,-10.3843496412548
20.85,1.98959711106109,-3.67897694608481,-12.2992247276343,-10.7243692972414
20.89,-4.99906242242171,-3.74832975268975,-12.4955429091589,-11.0197987029981
20.93,-6.65008504085411,-3.83851559542555,-12.623981231128,-11.2699828810392
20.97,-6.12430819357983,-3.83761096628604,-12.6874490645346,-11.4749889501198
21.01,-2.73309354989211,-3.74708870618577,-12.6908886161203,-11.6362112360502
21.05,-6.16183454535601,-3.71635389715565,-12.641044775652,-11.7561568626989
21.09,-2.49628867682719,-3.96952366027466,-12.5459467415201,-11.8382076346268
21.13,-5.59978161133627,-4.65865965937991,-12.4143710161384,-11.8864264302143
21.17,-4.22668379047542,-5.73403043824932,-12.2553587948282,-11.9054550794306
21.21,-8.17410451169681,-6.92393310493891,-12.0778291656976,-11.9004325987238
21.25,-9.05707006781664,-7.85551490387829,-11.8902804639465,-11.8768843354644
21.29,-10.1952674187204,-8.25722084445126,-11.7005688447769,-11.8405653340048
21.33,-7.35064720423434,-8.12091774530533,-11.5157564838686,-11.797277941854
21.37,-6.35473662011183,-7.71351167019735,-11.3420273889719,-11.7526959917758
21.41,-9.35807451997306,-7.41521696488926,-11.1846693264006,-11.7122218904875
21.45,-1.52139639249767,-7.47461351492443,-11.0481153605324,-11.6808871824503
21.49,-9.58043128962452,-7.83612909500415,-10.9360316398277,-11.663293085693
21.53,-6.6354117616438,-8.16432764764359,-10.8514327223208,-11.6635800556875
21.57,-8.4327716166422,-8.07181997706174,-10.7968042744577,-11.685414857272
21.61,-5.6934074799873,-7.42295514435528,-10.7742155070323,-11.7319868558585
21.65,-9.91562318862239,-6.52089664744759,-10.7854089308113,-11.8060090694794
21.69,-5.7471631536853,-6.03988398358961,-10.8318610966585,-11.9068507225872
21.73,-4.67125052334557,-6.71219191319342,-10.9964758234415,-12.0184209404606
21.77,-7.57549114393586,-8.9327225042507,-10.9936666057919,-12.2938028816932
21.81,-9.56523681399261,-12.5064429116341,-11.1461546502589,-12.4339082110403
21.85,-16.1176373842623,-16.691523751024,-11.8481792295277,-13.333159265736
21.89,-18.7343222929047,-20.5241264556835,-14.8845999748914,-16.4176972630337
21.93,-27.4920664466395,-23.2497351929059,-20.2114298460376,-21.5999120311139
21.97,-24.6074664744405,-24.6285210891394,-26.1024047237246,-27.6727191748005
22.01,-22.8704448291266,-24.9616984443579,-26.9396194887417,-28.4720934292704
22.05,-27.3577877184312,-24.8504739191784,-26.799408865843,-28.3381634153468
22.09,-24.480827914588,-24.8466805544951,-26.8493056803543,-28.352932160951
22.13,-26.1094633855582,-25.1975097008244,-27.1449662910062,-28.6445205894292
22.17,-28.6722474337073,-25.8080182206787,-27.6357555732787,-29.1218364623891
22.21,-24.4903627286273,-26.402735411077,-27.9122184179492,-29.4877177752273
22.25,-29.5386500322208,-26.7544722547041,-29.1791131631047,-30.5891976297801
22.29,-23.0273744605599,-26.8301711170284,-29.3170060642822,-30.80661037
22.33,-27.4918666598234,-26.7798888136047,-29.563102949286,-30.9789634610258
22.37,-28.5478419657999,-26.8057612389372,-29.9419608319962,-31.3151952698565
22.41,-31.3174813307609,-27.0181768347095,-30.4914067017759,-31.7972239211173
22.45,-26.9918308680287,-27.3767665887422,-31.0707057627013,-32.316886714483
22.49,-30.1799010101974,-27.7417162826008,-31.6220618974139,-32.8034078836392
22.53,-25.6127333237605,-27.9827641237939,-32.1042986128628,-33.2183388364005
22.57,-28.820044546032,-28.0622408994611,-32.5110519616345,-33.5532459138221
22.61,-32.4803251180648,-28.0391904026129,-32.8493273400632,-33.8174564844351
22.65,-27.7823080915957,-28.0046071860875,-33.1282756782869,-34.0214107590331
22.69,-29.5199921629228,-28.0051406752535,-33.3499233018397,-34.1679302998532
22.73,-25.0634943793695,-28.0129453795933,-33.5079520599812,-34.2504681213462
22.77,-29.3596741047554,-27.9580995576836,-33.5920987840321,-34.2584851848571
22.81,-31.122034897559,-27.7915075259481,-33.5938002706104,-34.1836897042214
22.85,-26.3421146039807,-27.5263979915517,-33.509440353483,-34.023455826393
22.89,-25.9029982501493,-27.227169126217,-33.3399405704071,-33.7801209926525
22.93,-23.8351351478942,-26.9567239834379,-33.0882772541763,-33.4580798370965
22.97,-26.6415741694694,-26.7245872725357,-32.7730281973304,-33.0732407743817
23.01,-23.4229167366838,-26.4757463990021,-32.3488045075448,-32.5953605819373
23.05,-30.6313054023418,-26.1281699374565,-31.8695406591596,-32.0350177887319
23.09,-30.0341913258549,-25.6306315102083,-31.2829641911705,-31.4292488682844
23.13,-26.5402477198889,-24.9986985732835,-30.5214558403355,-30.7494020198762
23.17,-26.1999802404918,-24.304320795332,-29.9413253451286,-30.0376465203911
23.21,-25.5780574462247,-23.6287796835465,-29.3612975548818,-29.3082740379225
23.25,-23.5201369860526,-23.0139374765596,-28.6415238266713,-28.6032373505085
23.29,-25.3000868850291,-22.4451254650419,-27.8566318943119,-27.8125154886588
23.33,-21.8370197611686,-21.8736772520948,-27.0262266265719,-26.9876303984162
23.37,-22.8370289828319,-21.2582470120913,-26.1740259522369,-26.1405442891993
23.41,-21.3812205755348,-20.593077641413,-25.3103090190043,-25.2876398757573
23.45,-18.3425073235317,-19.904950616258,-24.8422702094375,-24.9167601608136
23.49,-22.7937648191567,-19.2264260324352,-23.6516589850466,-23.6403497916671
23.53,-18.9601288999928,-18.5703748406791,-22.6079689133263,-22.6207914832166
23.57,-15.7322905315,-17.9267557699923,-21.7019526754503,-21.7153121128089
23.61,-19.9478970651625,-17.2817165960861,-20.9595537778817,-21.0351499318207
23.65,-16.7463953390279,-16.639354378471,-20.19444440305,-20.4127388952391
23.69,-16.6612685918042,-16.0244364463171,-19.5640220971227,-19.8586653259603
23.73,-13.6718504214069,-15.4617772679358,-18.579727563719,-18.9021176492155
23.77,-16.2526730329488,-14.9500665397721,-17.6396541400736,-17.9445460645167
23.81,-13.4628993143994,-14.4554344841907,-16.8092474165327,-17.1101078713587
23.85,-13.305296407113,-13.935071598097,-16.0592590587849,-16.383839101396
23.89,-16.393621318676,-13.374803304336,-15.3566913671205,-15.7355928167646
23.93,-16.0112696418506,-12.8087100885271,-14.6905761389843,-15.1173085347328
23.97,-15.0659965455979,-12.299103675381,-14.0641379174761,-14.4975531305178
24.01,-6.97928715953244,-11.8863934989054,-13.4769400263066,-13.8689542436263
24.05,-14.234343459023,-11.5468779246211,-12.9225154980452,-13.2435184362328
24.09,-13.338419185942,-11.1973194057923,-12.3929241991406,-12.6381118043721
24.13,-10.2364680036784,-10.752804152613,-11.8855975987608,-12.0628221089902
24.17,-10.3401627692622,-10.2001977984768,-11.4037257453148,-11.5178047668868
24.21,-12.2635960551743,-9.62821088682711,-10.9515755515649,-10.9973561386445
24.25,-6.61239186211716,-9.1785286426666,-10.5297830087842,-10.4958874978645
24.29,-9.41593009780167,-8.93990225578631,-10.1343811309562,-10.011217085022
24.33,-6.83481491448852,-8.85858369743035,-9.7592609551389,-9.54405505946609
24.37,-10.065333715068,-8.74177378988193,-9.39918496409953,-9.09551610420944
24.41,-12.8108200248792,-8.37406257402267,-9.0510336426064,-8.66517293141467
24.45,-9.79506856783216,-7.68284285083683,-8.71314672097667,-8.25087087244269
24.49,-5.45723060398052,-6.8364951061826,-8.34159784954602,-7.88166616712216
24.53,-2.25795626727495,-6.18378431996475,-8.23673857298757,-7.51364048292791
24.57,-9.41329275935038,-6.03969517049153,-7.84697724088956,-7.05615473170829
24.61,-3.49317801827488,-6.43391755809602,-7.43248179975065,-6.67614374130765
24.65,-7.50619258263933,-6.98695050464478,-7.08082319585968,-6.32314702879389
24.69,-7.0794652460244,-7.02248812141745,-6.76969472551359,-5.98165449422261
24.73,-3.30693872525878,-5.88793351375957,-6.47144398673971,-5.64218037857667
24.77,-6.7005949541732,-3.31934094021799,-6.17540424686869,-5.30598056008635
24.81,-4.79913372782222,0.358693527679242,-3.21889071406178,-2.14385126994898
24.85,7.33311677418267,4.32724792875253,2.85925756911665,5.13284395101121
24.89,8.71755042967811,7.62663813244314,8.87255069016546,9.66122034744221
24.93,11.0177725269589,9.58512990965495,9.09439460898498,10.1387470555747
24.97,6.27138034869231,10.0949382591913,9.09439560481506,10.1596311775187
25.01,7.94262780530299,9.59646941352747,9.25494529682602,10.2008879186877
25.05,10.3771770480688,8.79816574612339,9.71185918683393,10.6147689413794
25.09,10.2592551404045,8.30234847664584,9.92840470667611,10.6074362067665
25.13,10.6594171194346,8.34414772000396,9.92794623659532,10.5518114060299
25.17,8.52080700251465,8.7664647953598,9.99022995584742,10.6063451578065
25.21,12.6682504477679,9.20797648944455,10.1274183587596,10.7134703831457
25.25,12.2769464324782,9.36483782660502,10.3056184285377,10.8136924758684
25.29,9.03184680599241,9.16522318189969,10.487272300701,10.8932306071108
25.33,4.89478780123463,8.77085761645778,10.6455338752431,10.9501104048848
25.37,5.99278232462973,8.4347383081029,10.7657724737831,10.9717683422117
25.41,9.36853749536422,8.32546480954897,10.8399521298319,10.9494083256689
25.45,8.49263592907537,8.43181793006847,10.8628099158248,10.8877217899184
25.49,7.3832784756266,8.59523937845249,10.8325410086929,10.7946079996296
25.53,6.87593068430961,8.63222854717027,10.7518890766767,10.673329934161
25.57,9.55401640430282,8.45810495758243,10.6266171878938,10.526339173938
25.61,9.03141357014368,8.13400137315578,10.4630370834913,10.3587098267383
25.65,7.58856439618609,7.81580348475224,10.2671597078102,10.175852586024
25.69,2.83286763123344,7.64654471893561,10.0452466798134,9.98161529042474
25.73,11.251927008477,7.66404213452833,9.80401311599377,9.77935019518872
25.77,9.97412518977752,7.77942625036076,9.54999680165603,9.57271773675772
25.81,8.91056369650228,7.83488889130182,9.28898617951035,9.36502512636633
25.85,9.76678032225931,7.70164778596272,9.0260492628258,9.15881092822313
25.89,7.71960004821636,7.35880252188857,8.76575682521474,8.9562036298213
25.93,8.7910113869918,6.90872040832857,8.51214173486603,8.75914387709925
25.97,7.49438504976983,6.52267246710133,8.2685104020952,8.56923678427851
26.01,6.93185600336549,6.34863676762582,8.03718679860038,8.39363131134307
26.05,5.91692118756872,6.4313916699829,7.82214858335295,8.21294907366543
26.09,8.23928616846335,6.68593473848254,7.61940286413978,8.04811990245583
26.13,9.68522649361526,6.93619537879024,7.43753733113944,7.89707756025201
26.17,10.7748007414909,6.99822456190592,7.27037015829594,7.75274852819703
26.21,8.24729026275621,6.76672000114265,7.12147336600334,7.61397176950708
26.25,6.78729790317641,6.26435870225446,6.98906321394608,7.50759314760034
26.29,4.15100182615359,5.63278279872421,6.87553197551934,7.40350759681721
26.33,7.08907169057253,5.07166477106258,6.77823548333668,7.29520366490068
26.37,4.63512537188743,4.75487854073235,6.69613534194532,7.20574273796491
26.41,6.11734472114796,4.76081460971889,6.63122852772547,7.07220152777233
26.45,3.67376149047561,5.04514831398535,6.57269081760573,7.07733485298807
26.49,4.73739724357689,5.46432334284042,6.53022761595157,7.05511022487719
26.53,5.72201435800754,5.83639623782292,6.50285755346128,7.02500805055882
26.57,6.68669595763663,6.01200681577891,6.48743964312456,6.98480607262057
26.61,6.03406640187361,5.92698213494828,6.48187329522104,6.94101471429066
26.65,5.51802163669374,5.61840336107647,6.48462670313861,6.90526544246931
26.69,5.61058413128773,5.20216385370442,6.33053668088092,6.791743654618
26.73,4.66339080392161,4.82484938922233,6.13114825946144,6.53309946693352
26.77,4.4875851894937,4.61058826933268,5.89704866998819,6.25333728308969
26.81,4.7109402571774,4.62243215389965,5.69342303185496,5.94167857068109
26.85,5.11544750224012,4.84969799478002,5.35353469315635,5.63752554406319
26.89,5.0690061735279,5.22172671107899,5.08161992820528,5.25047661110025
26.93,5.47217922850018,5.63917655381373,4.72707334060997,4.91735276661677
26.97,6.21381397656517,6.00932192293471,4.48094608972637,4.6412808891892
