step,meas,filtered,pi_b,mu
4.73,23.2098550134369,16.089556822342,6.20279604612861,7.16305266668105
4.77,21.8926417129345,14.523585002042,4.80256549342251,5.73462914356337
4.81,19.7093780415242,13.5424092848169,3.3513150466602,4.25451145264599
4.85,21.8838430855792,12.9771156952501,1.87561254507695,2.80371601603324
4.89,11.183115338637,12.5291899754165,0.300913707591555,1.39072512807203
4.93,16.2757232534711,11.9041499159888,-1.07987386479547,0.00945142702768464
4.97,19.4071754206591,10.924780156507,-2.43269445599825,-1.3975333604499
5.01,20.4900776432649,9.58282471274616,-3.83761289774132,-2.78766975926992
5.05,12.4278884117127,8.01704625026237,-5.44255880712718,-4.35285690199017
5.09,11.4960415419398,6.43593402165569,-7.14911003107499,-6.09154389223932
5.13,-2.66746220441019,5.02294271988443,-8.84372292075497,-7.78866921174348
5.17,8.37818180274221,3.86440150329851,-10.283834667475,-9.14041941089128
5.21,7.63377334892618,2.92618127683784,-11.9864805946834,-10.8776050991644
5.25,-10.3328772248149,2.08231872468011,-13.6939576457928,-12.5182619592001
5.29,5.14005711801217,1.17731011548198,-15.4073406794186,-14.3166752935464
5.33,-10.5631378695434,0.0922849531640409,-17.1391227816198,-16.2291567701311
5.37,-7.41269223610394,-1.21266626125982,-18.9080195952052,-18.1808310015308
5.41,-19.0493483476277,-2.69447447503616,-20.8632916374873,-20.3838603866013
5.45,-7.49338729591754,-4.25813183466809,-22.6865206564741,-22.2335556617881
5.49,4.03912012177688,-5.80523936497787,-24.4365592294438,-24.0718929714467
5.53,-15.6510669704104,-7.27725448867454,-26.2458497403495,-26.0691720706285
5.57,-6.78195239396818,-8.67564123686911,-28.1359438159212,-28.2057009266357
5.61,-6.16269897519581,-10.053168596364,-30.095087451989,-30.4048281918123
5.65,3.29324396637797,-11.4837755811211,-32.0970293456679,-32.6180008729859
5.69,-23.3960199343908,-13.0269290406988,-34.122993681942,-34.8447700640975
5.73,-23.8443328971194,-14.7030237329905,-36.1726224998504,-37.1050647267412
5.77,-17.8184041727009,-16.4896254013048,-38.2581152066575,-39.4072078265273
5.81,-13.8283899851372,-18.3379257007071,-40.3924446959492,-41.742679273602
5.85,-11.5467556496964,-20.1996473365928,-42.5836242794464,-44.1009633389844
5.89,-17.7950907924125,-22.0507912736978,-44.8360293716932,-46.4813897895155
5.93,-13.199464989764,-23.9013509325235,-47.1530078383675,-48.8909184483532
5.97,-11.0890738017304,-25.7876591011565,-49.5371907876641,-51.3351352661762
6.01,-25.2746334442089,-27.7525483718289,-51.9893355301271,-53.8136377888143
6.05,-31.4879540069974,-29.8239643158082,-54.5074022162739,-56.3220804924852
6.09,-36.4205828491625,-32.0026920856142,-57.0861130479411,-58.8555260892021
6.13,-35.0870720665794,-34.2647207236814,-59.7166554849726,-61.4088179895736
6.17,-40.0746773394725,-36.5761673257096,-62.3866962260292,-63.9747688442903
6.21,-49.1022274432406,-38.9123785785699,-65.081012478465,-66.5430175767865
6.25,-50.5369714417772,-41.2708597619078,-67.7825425129348,-69.1005989629914
6.29,-53.3125689629893,-43.6709496042481,-70.4733507265851,-71.6332261034847
6.33,-47.3351132446265,-46.1400229071949,-73.1352701854965,-74.1262060438691
6.37,-53.0211314134818,-48.6930758581759,-75.7503720812991,-76.5648773961869
6.41,-55.8089232931417,-51.3163142396198,-78.3014576399022,-78.9349485927271
6.45,-56.2285351051,-53.963860603226,-80.7725473111509,-81.2229071158999
6.49,-42.6143989427544,-56.5704913432349,-83.1491928829553,-83.4163804415733
6.53,-68.7898356650215,-59.0753013223035,-85.4185084063641,-85.5043116615251
6.57,-72.5342618626196,-61.4452716412859,-87.5689810179148,-87.476945699132
6.61,-58.1382450830906,-63.6869467775214,-89.5902098944479,-89.3257061012864
6.65,-67.6230230350951,-65.8395129615381,-91.4726899381746,-91.0430387562156
6.69,-66.3139908208227,-67.9513870930903,-93.2076801581538,-92.6222664581844
6.73,-69.1682534987425,-70.0508858573904,-94.7871500541009,-94.0574785721382
6.77,-72.4570441254398,-72.1254440281718,-96.2037936183169,-95.3434732195491
